2019-06-28 17:09:57,810 | Spider | INFO  | <font color="red">机场[三亚凤凰]航班号[HO1130]出发地[三亚凤凰]目的地[上海虹桥]延误时间[34],不符合条件</font>
2019-06-28 17:09:57,811 | Spider | INFO  | 更新航班记录成功!
2019-06-28 17:09:57,812 | Spider | INFO  | 读取已处理航班记录成功!
2019-06-28 17:10:03,875 | Spider | INFO  | [合肥新桥]机场已处理
2019-06-28 17:10:04,973 | Spider | INFO  | [三亚凤凰]机场已处理
2019-06-28 17:10:06,016 | Spider | INFO  | [兰州中川]：机场航班信息获取中...
2019-06-28 17:10:14,406 | Spider | INFO  | <font color="red">航班延误时间计算中,请稍后...</font>
2019-06-28 17:10:25,862 | Spider | INFO  | <font color="green">[CZ3664]航班延误时间计算中...</font>
2019-06-28 17:10:26,395 | Spider | INFO  | CZ3664 武汉 15:35 17:28
2019-06-28 17:10:26,396 | Spider | INFO  | <font color="red">机场[兰州中川]航班号[CZ3664]出发地[兰州中川]目的地[武汉]延误时间[113],不符合条件</font>
2019-06-28 17:10:28,913 | Spider | INFO  | <font color="green">[TV9837]航班延误时间计算中...</font>
2019-06-28 17:10:29,196 | Spider | INFO  | TV9837 石家庄 15:45 18:45
2019-06-28 17:10:29,196 | Spider | INFO  | <font color="green">content:机场[兰州中川]航班号[TV9837]出发地[兰州中川]目的地[石家庄]延误时间[180]</font>
2019-06-28 17:10:29,608 | Spider | INFO  | <font color="green">[MF8246]航班延误时间计算中...</font>
2019-06-28 17:10:29,714 | Spider | INFO  | MF8246 南京 16:00 17:24
2019-06-28 17:10:29,715 | Spider | INFO  | <font color="red">机场[兰州中川]航班号[MF8246]出发地[兰州中川]目的地[南京]延误时间[84],不符合条件</font>
2019-06-28 17:10:29,788 | Spider | INFO  | <font color="green">[UQ2535]航班延误时间计算中...</font>
2019-06-28 17:10:29,907 | Spider | INFO  | UQ2535 连云港 16:05 17:24
2019-06-28 17:10:29,908 | Spider | INFO  | <font color="red">机场[兰州中川]航班号[UQ2535]出发地[兰州中川]目的地[连云港]延误时间[79],不符合条件</font>
2019-06-28 17:10:29,999 | Spider | INFO  | <font color="green">[3U8170]航班延误时间计算中...</font>
2019-06-28 17:10:30,171 | Spider | INFO  | 3U8170 杭州 16:10 17:30
2019-06-28 17:10:30,172 | Spider | INFO  | <font color="red">机场[兰州中川]航班号[3U8170]出发地[兰州中川]目的地[杭州]延误时间[80],不符合条件</font>
2019-06-28 17:10:30,207 | Spider | INFO  | <font color="green">[MF8210]航班延误时间计算中...</font>
2019-06-28 17:10:30,329 | Spider | INFO  | MF8210 天津 16:15 19:16
2019-06-28 17:10:30,330 | Spider | INFO  | <font color="green">content:机场[兰州中川]航班号[MF8210]出发地[兰州中川]目的地[天津]延误时间[181]</font>
2019-06-28 17:10:30,831 | Spider | INFO  | <font color="green">[EU2271]航班延误时间计算中...</font>
2019-06-28 17:10:30,984 | Spider | INFO  | EU2271 张掖 16:30 17:30
2019-06-28 17:10:30,984 | Spider | INFO  | <font color="red">机场[兰州中川]航班号[EU2271]出发地[兰州中川]目的地[张掖]延误时间[60],不符合条件</font>
2019-06-28 17:10:31,032 | Spider | INFO  | <font color="green">[QW6061]航班延误时间计算中...</font>
2019-06-28 17:10:31,211 | Spider | INFO  | QW6061 福州 16:40 17:38
2019-06-28 17:10:31,212 | Spider | INFO  | <font color="red">机场[兰州中川]航班号[QW6061]出发地[兰州中川]目的地[福州]延误时间[58],不符合条件</font>
2019-06-28 17:10:31,371 | Spider | INFO  | <font color="green">[CZ6618]航班延误时间计算中...</font>
2019-06-28 17:10:34,103 | Spider | INFO  | CZ6618 武汉 17:55 19:08
2019-06-28 17:10:34,104 | Spider | INFO  | <font color="red">机场[兰州中川]航班号[CZ6618]出发地[兰州中川]目的地[武汉]延误时间[73],不符合条件</font>
2019-06-28 17:10:34,142 | Spider | INFO  | [9C6223]航班9C or AQ开头 跳过
2019-06-28 17:10:34,192 | Spider | INFO  | <font color="green">[A67142]航班延误时间计算中...</font>
2019-06-28 17:10:34,520 | Spider | INFO  | A67142 南昌 18:50 20:00
2019-06-28 17:10:34,520 | Spider | INFO  | <font color="red">机场[兰州中川]航班号[A67142]出发地[兰州中川]目的地[南昌]延误时间[70],不符合条件</font>
2019-06-28 17:10:34,583 | Spider | INFO  | <font color="green">[HO1114]航班延误时间计算中...</font>
2019-06-28 17:10:34,833 | Spider | INFO  | HO1114 池州 18:55 20:44
2019-06-28 17:10:34,834 | Spider | INFO  | <font color="red">机场[兰州中川]航班号[HO1114]出发地[兰州中川]目的地[池州]延误时间[109],不符合条件</font>
2019-06-28 17:10:34,951 | Spider | INFO  | <font color="green">[TV9838]航班延误时间计算中...</font>
2019-06-28 17:10:35,291 | Spider | INFO  | TV9838 拉萨 21:25 23:30
2019-06-28 17:10:35,291 | Spider | INFO  | <font color="red">机场[兰州中川]航班号[TV9838]出发地[兰州中川]目的地[拉萨]延误时间[125],不符合条件</font>
2019-06-28 17:10:35,293 | Spider | INFO  | 更新航班记录成功!
2019-06-28 17:10:35,294 | Spider | INFO  | 读取已处理航班记录成功!
2019-06-28 17:10:38,096 | Spider | INFO  | [太原武宿]：机场航班信息获取中...
2019-06-28 17:10:45,900 | Spider | INFO  | <font color="red">航班延误时间计算中,请稍后...</font>
2019-06-28 17:10:56,101 | Spider | INFO  | <font color="green">[HU7573]航班延误时间计算中...</font>
2019-06-28 17:10:56,363 | Spider | INFO  | HU7573 长沙 16:25 17:25
2019-06-28 17:10:56,364 | Spider | INFO  | <font color="red">机场[太原武宿]航班号[HU7573]出发地[太原武宿]目的地[长沙]延误时间[60],不符合条件</font>
2019-06-28 17:10:56,466 | Spider | INFO  | <font color="green">[3U8849]航班延误时间计算中...</font>
2019-06-28 17:10:56,699 | Spider | INFO  | 3U8849 沈阳 16:25 17:23
2019-06-28 17:10:56,700 | Spider | INFO  | <font color="red">机场[太原武宿]航班号[3U8849]出发地[太原武宿]目的地[沈阳]延误时间[58],不符合条件</font>
2019-06-28 17:10:56,848 | Spider | INFO  | <font color="green">[MU2406]航班延误时间计算中...</font>
2019-06-28 17:10:57,059 | Spider | INFO  | MU2406 上海虹桥 17:20 19:58
2019-06-28 17:10:57,060 | Spider | INFO  | <font color="green">content:机场[太原武宿]航班号[MU2406]出发地[太原武宿]目的地[上海虹桥]延误时间[158]</font>
2019-06-28 17:10:57,462 | Spider | INFO  | <font color="green">[ZH8562]航班延误时间计算中...</font>
2019-06-28 17:10:57,857 | Spider | INFO  | ZH8562 南京 17:45 19:22
2019-06-28 17:10:57,857 | Spider | INFO  | <font color="red">机场[太原武宿]航班号[ZH8562]出发地[太原武宿]目的地[南京]延误时间[97],不符合条件</font>
2019-06-28 17:11:00,582 | Spider | INFO  | <font color="green">[MU5323]航班延误时间计算中...</font>
2019-06-28 17:11:00,820 | Spider | INFO  | MU5323 银川 17:45 18:30
2019-06-28 17:11:00,822 | Spider | INFO  | <font color="red">机场[太原武宿]航班号[MU5323]出发地[太原武宿]目的地[银川]延误时间[45],不符合条件</font>
2019-06-28 17:11:00,877 | Spider | INFO  | <font color="green">[MU2771]航班延误时间计算中...</font>
2019-06-28 17:11:01,146 | Spider | INFO  | MU2771 乌鲁木齐 18:00 20:00
2019-06-28 17:11:01,147 | Spider | INFO  | <font color="red">机场[太原武宿]航班号[MU2771]出发地[太原武宿]目的地[乌鲁木齐]延误时间[120],不符合条件</font>
2019-06-28 17:11:01,195 | Spider | INFO  | [9C8734]航班9C or AQ开头 跳过
2019-06-28 17:11:01,266 | Spider | INFO  | <font color="green">[CA1992]航班延误时间计算中...</font>
2019-06-28 17:11:01,524 | Spider | INFO  | CA1992 温州 18:55 20:16
2019-06-28 17:11:01,525 | Spider | INFO  | <font color="red">机场[太原武宿]航班号[CA1992]出发地[太原武宿]目的地[温州]延误时间[81],不符合条件</font>
2019-06-28 17:11:01,558 | Spider | INFO  | <font color="green">[FU6624]航班延误时间计算中...</font>
2019-06-28 17:11:01,801 | Spider | INFO  | FU6624 南通 19:15 21:00
2019-06-28 17:11:01,802 | Spider | INFO  | <font color="red">机场[太原武宿]航班号[FU6624]出发地[太原武宿]目的地[南通]延误时间[105],不符合条件</font>
2019-06-28 17:11:01,961 | Spider | INFO  | <font color="green">[KY3021]航班延误时间计算中...</font>
2019-06-28 17:11:02,243 | Spider | INFO  | KY3021 大同 19:25 21:40
2019-06-28 17:11:02,243 | Spider | INFO  | <font color="red">机场[太原武宿]航班号[KY3021]出发地[太原武宿]目的地[大同]延误时间[135],不符合条件</font>
2019-06-28 17:11:02,278 | Spider | INFO  | <font color="green">[HU7880]航班延误时间计算中...</font>
2019-06-28 17:11:02,523 | Spider | INFO  | HU7880 乌鲁木齐 20:20 21:40
2019-06-28 17:11:02,523 | Spider | INFO  | <font color="red">机场[太原武宿]航班号[HU7880]出发地[太原武宿]目的地[乌鲁木齐]延误时间[80],不符合条件</font>
2019-06-28 17:11:02,598 | Spider | INFO  | <font color="green">[KY3022]航班延误时间计算中...</font>
2019-06-28 17:11:05,549 | Spider | INFO  | KY3022 长沙 22:50 23:59
2019-06-28 17:11:05,551 | Spider | INFO  | <font color="red">机场[太原武宿]航班号[KY3022]出发地[太原武宿]目的地[长沙]延误时间[69],不符合条件</font>
2019-06-28 17:11:05,552 | Spider | INFO  | 更新航班记录成功!
2019-06-28 17:11:05,553 | Spider | INFO  | 读取已处理航班记录成功!
2019-06-28 17:11:08,450 | Spider | INFO  | [天津滨海]：机场航班信息获取中...
