行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
铜仁地区本级,铜仁西南现代商贸物流置业有限公司,万山区谢桥新区铜大高速出口右侧（控规B-20-01、B-21地块）,中低价位、中小套型普通商品住房用地,房地产业,4.345000,挂牌出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40,1700.0000,下限:1.00上限:3.00,2013年04月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=34192548-4c84-47b9-8b2f-128189f7d438,2019-08-28 21:47:50
铜仁地区本级,铜仁西南现代商贸物流置业有限公司,万山区谢桥新区铜大高速出口右侧（控规A-12、A-13地块）,批发零售用地,批发业,6.540100,挂牌出让,40,2340.0000,下限:1.00上限:1.50,2013年04月23日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7a574c75-739c-4d5d-97b9-259a350d6a67,2019-08-28 21:47:52
铜仁地区本级,铜仁市城市快速路沿线檀木桥（控规A-04-05）,铜仁市城市快速路沿线檀木桥（控规A-04-05）,中低价位、中小套型普通商品住房用地,房地产业,6.058600,挂牌出让,批发零售用地40年;其他普通商品住房用地70年;中低价位、中小套型普通商品住房用地70,2727.0000,下限:1.00上限:2.60,2013年03月15日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=aa9c6ee5-e435-4e03-ac7e-d7cbc1a4ceea,2019-08-28 21:47:55
铜仁地区本级,铜仁市城市快速路沿线檀木桥（控规A-04-12）,铜仁市快速路沿线檀木桥（控规A-04-12）,中低价位、中小套型普通商品住房用地,房地产业,11.561500,挂牌出让,公园与绿地50年;批发零售用地40年;中低价位、中小套型普通商品住房用地70年;其他普通商品住房用地70,5023.0000,下限:1.00上限:2.90,2013年03月15日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2f0d1e7f-ccd1-4caa-acdf-9a076ffe3313,2019-08-28 21:47:59
铜仁地区本级,铜仁市城市快速路沿线檀木桥（控规A-04-11）,铜仁市城市快速路沿线檀木桥（控规A-04-11）,中低价位、中小套型普通商品住房用地,房地产业,9.385600,挂牌出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40年;其他普通商品住房用地70,4224.0000,下限:1.00上限:2.60,2013年03月15日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7621bfeb-e077-4b98-988a-1527631662b3,2019-08-28 21:48:04
铜仁地区本级,铜仁市城市快速路沿线檀木桥（控规A-06-03）,铜仁市城市快速路沿线檀木桥（控规A-06-03）,中低价位、中小套型普通商品住房用地,房地产业,9.267800,挂牌出让,其他商服用地40年;其他普通商品住房用地70年;中低价位、中小套型普通商品住房用地70,4171.0000,下限:1.00上限:2.90,2013年03月15日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d68b005e-ddae-4593-abf3-4fd2754dfd8b,2019-08-28 21:48:07
铜仁地区本级,输变电装备制造生产线建设项目,铜仁市大兴科技工业区内,工业用地,其它,2.119800,挂牌出让,50,255.0000,下限:1.00上限:1.20,2012年11月22日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3c5dbf3b-15cc-46a6-b809-31f541eb7314,2019-08-28 21:48:10
铜仁地区本级,铜仁市皮革厂XY-B-01号地块,铜仁市大寨北路23号,其他普通商品住房用地,房地产业,0.976800,挂牌出让,其他普通商品住房用地70年;其他商服用地40,2212.5800,下限:1.00上限:4.00,2012年08月31日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a571d4c3-ca76-403f-8160-24a6dcadbe7b,2019-08-28 21:48:16
铜仁地区本级,国有土地出让,铜仁市响塘龙、夜背湾片区控规XY-B-06,其他普通商品住房用地,房地产业,0.147600,挂牌出让,70,334.4200,下限:1.00上限:4.00,2012年08月31日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0dbd13fb-12b0-46ec-ba7a-0ee416a3be5a,2019-08-28 21:48:22
铜仁地区本级,铜仁市川硐城市快速路南部沿线A-02-08-Ⅰ,铜仁市川硐城市快速路南部沿线（控规A-02-08-Ⅰ）,中低价位、中小套型普通商品住房用地,房地产业,13.565500,挂牌出让,中低价位、中小套型普通商品住房用地70年;批发零售用地40年;其他普通商品住房用地70,5085.0000,下限:1.00上限:3.00,2012年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5177461b-eb33-4f79-8c47-005737081e86,2019-08-28 21:48:26
铜仁地区本级,铜仁川硐城市快速路南部沿线A-02-08-Ⅱ,铜仁市川硐城市快速路南部沿线（控规A-02-08-Ⅱ）,中低价位、中小套型普通商品住房用地,房地产业,6.662000,挂牌出让,批发零售用地40年;中低价位、中小套型普通商品住房用地70年;其他普通商品住房用地70,2624.0000,下限:1.00上限:3.00,2012年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9d2e1025-f1cb-4e1e-90ff-34cc0bc24419,2019-08-28 21:48:30
铜仁地区本级,铜仁大兴科技工业区（规划A-01地块）,铜仁大兴科技工业区（规划A-01地块）,工业用地,通讯设备、计算机及其他电子设备制造业,8.799600,挂牌出让,50,1056.0000,下限:0.98上限:1.80,2012年03月29日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=80db5ed1-c45c-43b7-b685-812e46df1eed,2019-08-28 21:48:35
铜仁地区本级,铜仁大兴科技工业区（规划A-02地块）,铜仁大兴科技工业区（规划A-02地块）,工业用地,通讯设备、计算机及其他电子设备制造业,10.700100,挂牌出让,50,1284.0000,下限:0.98上限:1.80,2012年03月29日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b7cb2292-36df-45e1-a242-a7c29f9b46f9,2019-08-28 21:48:38
铜仁地区本级,大兴科技工业区（规划A-01-04地块）,大兴科技工业区（规划A-01-04地块）,工业用地,其它,0.668400,挂牌出让,50,80.3000,下限:0.70上限:,2011年12月21日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=31b890a0-69f8-49d5-adbb-5bb0ad3e6956,2019-08-28 21:48:41
